,key_original_file,size,isEmpty,has_zeros,cnt_zeros,cnt_positive_numbers,cnt_negative_numbers,get_minimum,get_maximum,get_sum,get_mean,get_median,get_range,has_duplicates,is_sorted,count_distinct_values,contains_even_numbers,contains_odd_numbers,contains_integers,pp_numbers,pn_numbers,more_positive_or_negative,weigth_of_list,vs,vs_str
184,184,13,False,False,0,9,4,-7,16,71,5.461538461538462,6.0,23,True,False,12,True,True,True,6.769230769230769,-1.3076923076923077,p,wp,0,No-violate
185,185,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
186,186,4,False,False,0,4,0,2,27,57,14.25,14.0,25,False,False,4,True,True,True,14.25,0.0,p,wp,0,No-violate
187,187,9,False,False,0,4,5,-14,15,-15,-1.6666666666666667,-7.0,29,True,False,8,True,True,True,4.555555555555555,-6.222222222222222,n,wn,1,Violate
188,188,1,False,False,0,1,0,7,7,7,7.0,7.0,0,False,True,1,False,True,True,7.0,0.0,p,wp,0,No-violate
189,189,11,False,False,0,7,4,-9,15,62,5.636363636363637,9.0,24,True,False,8,True,True,True,7.454545454545454,-1.8181818181818181,p,wp,0,No-violate
190,190,13,False,False,0,7,6,-16,16,8,0.6153846153846154,3.0,32,True,False,11,True,True,True,4.6923076923076925,-4.076923076923077,p,wp,0,No-violate
191,191,7,False,True,1,3,3,-20,22,6,0.8571428571428571,0.0,42,False,False,7,True,True,True,7.571428571428571,-6.714285714285714,e,wp,0,No-violate
192,192,8,False,False,0,6,2,-15,22,60,7.5,10.0,37,False,False,8,True,True,True,9.625,-2.125,p,wp,0,No-violate
193,193,14,False,False,0,5,9,-34,28,-75,-5.357142857142857,-8.5,62,True,False,13,True,True,True,6.857142857142857,-12.214285714285714,n,wn,1,Violate
194,194,13,False,False,0,6,7,-24,27,22,1.6923076923076923,-2.0,51,True,False,11,True,True,True,8.692307692307692,-7.0,n,wp,0,No-violate
195,195,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
196,196,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
197,197,11,False,False,0,7,4,-31,16,-2,-0.18181818181818182,4.0,47,True,False,10,True,True,True,5.2727272727272725,-5.454545454545454,p,wn,1,Violate
198,198,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
199,199,5,False,False,0,3,2,-13,20,33,6.6,8.0,33,False,False,5,True,True,True,9.4,-2.8,p,wp,0,No-violate
200,200,3,False,False,0,1,2,-21,4,-32,-10.666666666666666,-15.0,25,False,False,3,True,True,True,1.3333333333333333,-12.0,n,wn,1,Violate
201,201,3,False,False,0,1,2,-24,4,-22,-7.333333333333333,-2.0,28,False,False,3,True,False,True,1.3333333333333333,-8.666666666666666,n,wn,1,Violate
202,202,2,False,False,0,0,2,-22,-12,-34,-17.0,-17.0,10,False,False,2,True,False,True,0.0,-17.0,n,wn,1,Violate
203,203,1,False,False,0,1,0,22,22,22,22.0,22.0,0,False,True,1,True,False,True,22.0,0.0,p,wp,0,No-violate
204,204,4,False,False,0,3,1,-13,14,16,4.0,7.5,27,False,False,4,True,True,True,7.25,-3.25,p,wp,0,No-violate
205,205,14,False,False,0,7,7,-16,28,53,3.7857142857142856,2.0,44,True,False,10,True,True,True,9.285714285714286,-5.5,e,wp,0,No-violate
206,206,7,False,False,0,6,1,-2,18,52,7.428571428571429,5.0,20,True,False,6,True,True,True,7.714285714285714,-0.2857142857142857,p,wp,0,No-violate
207,207,11,False,False,0,7,4,-30,20,5,0.45454545454545453,10.0,50,False,False,11,True,True,True,8.363636363636363,-7.909090909090909,p,wp,0,No-violate
208,208,11,False,False,0,3,8,-32,21,-107,-9.727272727272727,-10.0,53,True,False,10,True,True,True,4.454545454545454,-14.181818181818182,n,wn,1,Violate
209,209,5,False,False,0,3,2,-17,14,9,1.8,6.0,31,False,False,5,True,True,True,5.6,-3.8,p,wp,0,No-violate
210,210,11,False,False,0,4,7,-19,12,-59,-5.363636363636363,-4.0,31,False,False,11,True,True,True,2.272727272727273,-7.636363636363637,n,wn,1,Violate
211,211,14,False,True,1,7,6,-16,25,51,3.642857142857143,4.0,41,True,False,12,True,True,True,8.357142857142858,-4.714285714285714,p,wp,0,No-violate
212,212,9,False,False,0,6,3,-20,28,26,2.888888888888889,2.0,48,True,False,8,True,True,True,7.0,-4.111111111111111,p,wp,0,No-violate
213,213,2,False,False,0,1,1,-16,13,-3,-1.5,-1.5,29,False,True,2,True,True,True,6.5,-8.0,e,wn,1,Violate
214,214,6,False,False,0,3,3,-10,10,10,1.6666666666666667,2.5,20,True,False,5,True,True,True,4.666666666666667,-3.0,e,wp,0,No-violate
215,215,14,False,False,0,5,9,-20,19,-47,-3.357142857142857,-6.0,39,True,False,12,True,True,True,4.785714285714286,-8.142857142857142,n,wn,1,Violate
216,216,1,False,False,0,0,1,-2,-2,-2,-2.0,-2.0,0,False,True,1,True,False,True,0.0,-2.0,n,wn,1,Violate
217,217,4,False,True,1,0,3,-10,0,-17,-4.25,-3.5,10,False,False,4,True,True,True,0.0,-4.25,n,wn,1,Violate
218,218,5,False,False,0,2,3,-29,21,-17,-3.4,-9.0,50,False,False,5,True,True,True,8.2,-11.6,n,wn,1,Violate
219,219,4,False,False,0,3,1,-6,12,25,6.25,9.5,18,False,False,4,True,True,True,7.75,-1.5,p,wp,0,No-violate
220,220,3,False,False,0,2,1,-27,23,11,3.6666666666666665,15.0,50,False,False,3,False,True,True,12.666666666666666,-9.0,p,wp,0,No-violate
221,221,12,False,True,1,6,5,-20,20,6,0.5,2.0,40,True,False,10,True,True,True,6.083333333333333,-5.583333333333333,p,wp,0,No-violate
222,222,4,False,False,0,1,3,-24,8,-34,-8.5,-9.0,32,True,False,3,True,True,True,2.0,-10.5,n,wn,1,Violate
223,223,2,False,False,0,1,1,-3,3,0,0.0,0.0,6,False,True,2,False,True,True,1.5,-1.5,e,we,0,No-violate
224,224,1,False,False,0,1,0,23,23,23,23.0,23.0,0,False,True,1,False,True,True,23.0,0.0,p,wp,0,No-violate
225,225,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
226,226,14,False,False,0,11,3,-15,26,118,8.428571428571429,11.0,41,True,False,12,True,True,True,10.857142857142858,-2.4285714285714284,p,wp,0,No-violate
227,227,5,False,False,0,0,5,-30,-14,-106,-21.2,-20.0,16,True,True,4,True,False,True,0.0,-21.2,n,wn,1,Violate
228,228,9,False,False,0,2,7,-30,12,-132,-14.666666666666666,-19.0,42,True,False,8,True,True,True,2.4444444444444446,-17.11111111111111,n,wn,1,Violate
229,229,11,False,True,1,6,4,-31,23,40,3.6363636363636362,10.0,54,True,False,10,True,True,True,9.090909090909092,-5.454545454545454,p,wp,0,No-violate
230,230,13,False,False,0,5,8,-22,21,-80,-6.153846153846154,-7.0,43,False,False,13,True,True,True,2.3846153846153846,-8.538461538461538,n,wn,1,Violate
231,231,11,False,False,0,4,7,-24,15,-113,-10.272727272727273,-15.0,39,True,False,9,True,True,True,2.272727272727273,-12.545454545454545,n,wn,1,Violate
232,232,13,False,False,0,6,7,-16,12,-25,-1.9230769230769231,-1.0,28,True,False,11,True,True,True,3.8461538461538463,-5.769230769230769,n,wn,1,Violate
233,233,11,False,False,0,4,7,-15,28,-21,-1.9090909090909092,-7.0,43,True,False,10,True,True,True,3.8181818181818183,-5.7272727272727275,n,wn,1,Violate
234,234,5,False,True,1,3,1,-15,15,14,2.8,6.0,30,False,False,5,True,True,True,5.8,-3.0,p,wp,0,No-violate
235,235,3,False,False,0,3,0,4,17,35,11.666666666666666,14.0,13,False,False,3,True,True,True,11.666666666666666,0.0,p,wp,0,No-violate
236,236,3,False,False,0,2,1,-9,11,12,4.0,10.0,20,False,False,3,True,True,True,7.0,-3.0,p,wp,0,No-violate
237,237,3,False,False,0,1,2,-9,5,-10,-3.3333333333333335,-6.0,14,False,False,3,True,True,True,1.6666666666666667,-5.0,n,wn,1,Violate
238,238,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
239,239,8,False,False,0,5,3,-13,32,38,4.75,3.0,45,True,False,6,True,True,True,8.625,-3.875,p,wp,0,No-violate
240,240,5,False,False,0,2,3,-21,9,-36,-7.2,-10.0,30,False,False,5,True,True,True,2.4,-9.6,n,wn,1,Violate
241,241,6,False,False,0,3,3,-22,14,-5,-0.8333333333333334,2.5,36,True,False,5,True,True,True,5.666666666666667,-6.5,e,wn,1,Violate
242,242,3,False,False,0,1,2,-16,18,-3,-1.0,-5.0,34,False,False,3,True,True,True,6.0,-7.0,n,wn,1,Violate
243,243,7,False,False,0,4,3,-18,13,15,2.142857142857143,8.0,31,True,False,6,True,True,True,5.571428571428571,-3.4285714285714284,p,wp,0,No-violate
244,244,13,False,False,0,6,7,-15,23,0,0.0,-1.0,38,True,False,12,True,True,True,5.076923076923077,-5.076923076923077,n,we,0,No-violate
245,245,1,False,False,0,0,1,-19,-19,-19,-19.0,-19.0,0,False,True,1,False,True,True,0.0,-19.0,n,wn,1,Violate
246,246,9,False,False,0,8,1,-5,32,164,18.22222222222222,26.0,37,False,False,9,True,True,True,18.77777777777778,-0.5555555555555556,p,wp,0,No-violate
247,247,5,False,False,0,3,2,-12,15,19,3.8,11.0,27,True,False,4,True,True,True,8.2,-4.4,p,wp,0,No-violate
248,248,11,False,True,1,8,2,-4,19,80,7.2727272727272725,11.0,23,True,False,9,True,True,True,7.7272727272727275,-0.45454545454545453,p,wp,0,No-violate
249,249,8,False,False,0,6,2,-30,20,37,4.625,9.0,50,False,False,8,True,True,True,9.75,-5.125,p,wp,0,No-violate
250,250,5,False,False,0,0,5,-26,-3,-84,-16.8,-17.0,23,False,False,5,True,True,True,0.0,-16.8,n,wn,1,Violate
251,251,6,False,True,1,3,2,-13,24,24,4.0,3.0,37,False,False,6,True,True,True,7.0,-3.0,p,wp,0,No-violate
252,252,5,False,False,0,3,2,-29,14,-20,-4.0,5.0,43,True,False,4,True,True,True,4.8,-8.8,p,wn,1,Violate
253,253,11,False,False,0,9,2,-10,20,67,6.090909090909091,6.0,30,True,False,9,True,True,True,7.545454545454546,-1.4545454545454546,p,wp,0,No-violate
254,254,4,False,True,1,1,2,-3,12,7,1.75,-1.0,15,False,False,4,True,True,True,3.0,-1.25,n,wp,0,No-violate
255,255,11,False,False,0,6,5,-20,24,21,1.9090909090909092,2.0,44,True,False,10,True,True,True,7.454545454545454,-5.545454545454546,p,wp,0,No-violate
256,256,5,False,True,1,4,0,0,23,61,12.2,13.0,23,False,False,5,True,True,True,12.2,0.0,p,wp,0,No-violate
257,257,12,False,True,2,7,3,-4,15,39,3.25,1.5,19,True,False,11,True,True,True,3.9166666666666665,-0.6666666666666666,p,wp,0,No-violate
258,258,6,False,True,2,2,2,-17,13,-3,-0.5,0.0,30,True,False,5,True,True,True,2.8333333333333335,-3.3333333333333335,e,wn,1,Violate
259,259,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
260,260,11,False,False,0,4,7,-32,17,-68,-6.181818181818182,-6.0,49,True,False,10,True,True,True,4.636363636363637,-10.818181818181818,n,wn,1,Violate
261,261,6,False,False,0,3,3,-18,24,20,3.3333333333333335,4.0,42,False,False,6,True,True,True,9.5,-6.166666666666667,e,wp,0,No-violate
262,262,1,False,False,0,0,1,-4,-4,-4,-4.0,-4.0,0,False,True,1,True,False,True,0.0,-4.0,n,wn,1,Violate
263,263,12,False,False,0,6,6,-32,20,-61,-5.083333333333333,-4.0,52,True,False,11,True,True,True,5.916666666666667,-11.0,e,wn,1,Violate
264,264,8,False,False,0,2,6,-22,9,-34,-4.25,-4.0,31,True,False,7,True,True,True,2.125,-6.375,n,wn,1,Violate
265,265,2,False,False,0,0,2,-20,-16,-36,-18.0,-18.0,4,False,True,2,True,False,True,0.0,-18.0,n,wn,1,Violate
266,266,9,False,False,0,2,7,-23,6,-73,-8.11111111111111,-8.0,29,False,False,9,True,True,True,1.2222222222222223,-9.333333333333334,n,wn,1,Violate
267,267,12,False,False,0,4,8,-23,10,-94,-7.833333333333333,-10.0,33,True,False,10,True,True,True,2.25,-10.083333333333334,n,wn,1,Violate
268,268,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
269,269,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
270,270,5,False,False,0,3,2,-20,23,18,3.6,8.0,43,False,False,5,True,True,True,10.0,-6.4,p,wp,0,No-violate
271,271,2,False,False,0,2,0,22,25,47,23.5,23.5,3,False,True,2,True,True,True,23.5,0.0,p,wp,0,No-violate
272,272,11,False,False,0,4,7,-16,22,-4,-0.36363636363636365,-5.0,38,True,False,10,True,True,True,4.7272727272727275,-5.090909090909091,n,wn,1,Violate
273,273,14,False,False,0,8,6,-15,30,56,4.0,2.5,45,False,False,14,True,True,True,7.571428571428571,-3.5714285714285716,p,wp,0,No-violate
274,274,8,False,False,0,5,3,-16,18,35,4.375,8.0,34,True,False,7,True,True,True,8.125,-3.75,p,wp,0,No-violate
275,275,4,False,True,1,3,0,0,10,21,5.25,5.5,10,False,False,4,True,True,True,5.25,0.0,p,wp,0,No-violate
276,276,1,False,False,0,0,1,-19,-19,-19,-19.0,-19.0,0,False,True,1,False,True,True,0.0,-19.0,n,wn,1,Violate
277,277,1,False,False,0,0,1,-23,-23,-23,-23.0,-23.0,0,False,True,1,False,True,True,0.0,-23.0,n,wn,1,Violate
278,278,8,False,False,0,4,4,-19,18,-14,-1.75,0.5,37,False,False,8,True,True,True,4.75,-6.5,e,wn,1,Violate
279,279,10,False,False,0,7,3,-21,17,6,0.6,3.0,38,True,False,8,True,True,True,4.8,-4.2,p,wp,0,No-violate
280,280,1,False,False,0,0,1,-18,-18,-18,-18.0,-18.0,0,False,True,1,True,False,True,0.0,-18.0,n,wn,1,Violate
281,281,11,False,False,0,5,6,-21,17,-11,-1.0,-2.0,38,True,False,10,True,True,True,5.636363636363637,-6.636363636363637,n,wn,1,Violate
282,282,10,False,False,0,3,7,-27,16,-88,-8.8,-13.5,43,False,False,10,True,True,True,2.9,-11.7,n,wn,1,Violate
283,283,3,False,True,1,1,1,-2,20,18,6.0,0.0,22,False,True,3,True,False,True,6.666666666666667,-0.6666666666666666,e,wp,0,No-violate
284,284,13,False,False,0,8,5,-14,17,38,2.923076923076923,2.0,31,True,False,11,True,True,True,5.923076923076923,-3.0,p,wp,0,No-violate
285,285,1,False,False,0,0,1,-21,-21,-21,-21.0,-21.0,0,False,True,1,False,True,True,0.0,-21.0,n,wn,1,Violate
286,286,11,False,True,1,1,9,-30,17,-134,-12.181818181818182,-15.0,47,True,False,10,True,True,True,1.5454545454545454,-13.727272727272727,n,wn,1,Violate
287,287,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
288,288,5,False,True,1,1,3,-26,5,-42,-8.4,-8.0,31,False,False,5,True,True,True,1.0,-9.4,n,wn,1,Violate
289,289,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
290,290,8,False,False,0,2,6,-15,20,-36,-4.5,-9.5,35,True,False,7,True,True,True,3.375,-7.875,n,wn,1,Violate
291,291,3,False,False,0,0,3,-24,-6,-41,-13.666666666666666,-11.0,18,False,False,3,True,True,True,0.0,-13.666666666666666,n,wn,1,Violate
292,292,8,False,True,1,1,6,-33,8,-98,-12.25,-11.0,41,False,False,8,True,True,True,1.0,-13.25,n,wn,1,Violate
293,293,6,False,False,0,3,3,-10,15,14,2.3333333333333335,1.0,25,False,False,6,True,True,True,5.666666666666667,-3.3333333333333335,e,wp,0,No-violate
294,294,3,False,False,0,2,1,-7,18,26,8.666666666666666,15.0,25,False,False,3,True,True,True,11.0,-2.3333333333333335,p,wp,0,No-violate
295,295,5,False,False,0,2,3,-7,17,5,1.0,-2.0,24,False,False,5,True,True,True,3.8,-2.8,n,wp,0,No-violate
296,296,12,False,False,0,8,4,-17,30,81,6.75,7.0,47,True,False,11,True,True,True,10.5,-3.75,p,wp,0,No-violate
297,297,9,False,True,1,6,2,-27,24,41,4.555555555555555,11.0,51,True,False,8,True,True,True,8.777777777777779,-4.222222222222222,p,wp,0,No-violate
298,298,8,False,False,0,4,4,-20,10,-20,-2.5,0.0,30,True,False,7,True,True,True,2.875,-5.375,e,wn,1,Violate
299,299,6,False,False,0,4,2,-24,18,1,0.16666666666666666,4.0,42,False,False,6,True,True,True,6.0,-5.833333333333333,p,wp,0,No-violate
300,300,11,False,True,1,6,4,-10,17,43,3.909090909090909,6.0,27,False,False,11,True,True,True,6.2727272727272725,-2.3636363636363638,p,wp,0,No-violate
301,301,10,False,False,0,3,7,-22,13,-64,-6.4,-8.0,35,False,False,10,True,True,True,2.4,-8.8,n,wn,1,Violate
302,302,10,False,False,0,5,5,-25,15,-33,-3.3,0.0,40,True,False,9,True,True,True,4.0,-7.3,e,wn,1,Violate
303,303,2,False,False,0,1,1,-20,6,-14,-7.0,-7.0,26,False,False,2,True,False,True,3.0,-10.0,e,wn,1,Violate
304,304,2,False,False,0,2,0,2,13,15,7.5,7.5,11,False,False,2,True,True,True,7.5,0.0,p,wp,0,No-violate
305,305,3,False,False,0,2,1,-29,11,-14,-4.666666666666667,4.0,40,False,False,3,True,True,True,5.0,-9.666666666666666,p,wn,1,Violate
306,306,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
307,307,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
308,308,4,False,False,0,1,3,-18,15,-23,-5.75,-10.0,33,False,False,4,True,True,True,3.75,-9.5,n,wn,1,Violate
309,309,4,False,False,0,1,3,-23,3,-39,-9.75,-9.5,26,False,False,4,True,True,True,0.75,-10.5,n,wn,1,Violate
310,310,14,False,False,0,6,8,-25,23,-29,-2.0714285714285716,-4.5,48,False,False,14,True,True,True,6.928571428571429,-9.0,n,wn,1,Violate
311,311,6,False,False,0,3,3,-19,19,0,0.0,0.5,38,False,False,6,True,True,True,6.833333333333333,-6.833333333333333,e,we,0,No-violate
312,312,8,False,False,0,4,4,-9,23,37,4.625,3.0,32,True,False,7,True,True,True,8.125,-3.5,e,wp,0,No-violate
313,313,1,False,False,0,1,0,16,16,16,16.0,16.0,0,False,True,1,True,False,True,16.0,0.0,p,wp,0,No-violate
314,314,1,False,False,0,1,0,12,12,12,12.0,12.0,0,False,True,1,True,False,True,12.0,0.0,p,wp,0,No-violate
315,315,9,False,False,0,4,5,-21,21,-37,-4.111111111111111,-9.0,42,False,False,9,True,True,True,4.222222222222222,-8.333333333333334,n,wn,1,Violate
316,316,4,False,False,0,3,1,-9,20,38,9.5,13.5,29,False,False,4,True,True,True,11.75,-2.25,p,wp,0,No-violate
317,317,1,False,False,0,0,1,-5,-5,-5,-5.0,-5.0,0,False,True,1,False,True,True,0.0,-5.0,n,wn,1,Violate
318,318,11,False,False,0,7,4,-19,29,44,4.0,5.0,48,False,False,11,True,True,True,8.636363636363637,-4.636363636363637,p,wp,0,No-violate
319,319,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
320,320,6,False,False,0,4,2,-21,21,21,3.5,11.0,42,False,False,6,True,True,True,9.666666666666666,-6.166666666666667,p,wp,0,No-violate
321,321,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
322,322,10,False,False,0,1,9,-27,2,-103,-10.3,-11.0,29,True,False,8,True,True,True,0.2,-10.5,n,wn,1,Violate
323,323,11,False,False,0,7,4,-15,17,12,1.0909090909090908,2.0,32,False,False,11,True,True,True,4.545454545454546,-3.4545454545454546,p,wp,0,No-violate
324,324,14,False,False,0,7,7,-17,17,27,1.9285714285714286,3.5,34,True,False,13,True,True,True,6.142857142857143,-4.214285714285714,e,wp,0,No-violate
325,325,9,False,False,0,4,5,-17,21,23,2.5555555555555554,-3.0,38,False,False,9,True,True,True,7.111111111111111,-4.555555555555555,n,wp,0,No-violate
326,326,11,False,True,1,4,6,-25,12,-73,-6.636363636363637,-7.0,37,False,False,11,True,True,True,2.727272727272727,-9.363636363636363,n,wn,1,Violate
327,327,5,False,False,0,2,3,-22,18,-24,-4.8,-1.0,40,True,False,4,True,True,True,4.2,-9.0,n,wn,1,Violate
328,328,8,False,False,0,5,3,-25,20,20,2.5,7.0,45,False,False,8,True,True,True,8.125,-5.625,p,wp,0,No-violate
329,329,10,False,False,0,7,3,-13,26,76,7.6,9.0,39,False,False,10,True,True,True,9.9,-2.3,p,wp,0,No-violate
330,330,11,False,False,0,4,7,-11,18,0,0.0,-3.0,29,True,False,10,True,True,True,4.454545454545454,-4.454545454545454,n,we,0,No-violate
331,331,12,False,True,1,6,5,-21,21,8,0.6666666666666666,2.5,42,True,False,11,True,True,True,5.25,-4.583333333333333,p,wp,0,No-violate
332,332,6,False,False,0,4,2,-10,17,41,6.833333333333333,11.0,27,True,False,5,True,True,True,8.666666666666666,-1.8333333333333333,p,wp,0,No-violate
333,333,12,False,False,0,7,5,-23,23,47,3.9166666666666665,7.5,46,False,False,12,True,True,True,8.0,-4.083333333333333,p,wp,0,No-violate
334,334,5,False,False,0,2,3,-22,14,-24,-4.8,-9.0,36,False,False,5,True,True,True,5.0,-9.8,n,wn,1,Violate
335,335,7,False,False,0,3,4,-18,24,5,0.7142857142857143,-5.0,42,True,False,6,True,True,True,6.571428571428571,-5.857142857142857,n,wp,0,No-violate
336,336,8,False,False,0,4,4,-9,24,31,3.875,-1.0,33,False,False,8,True,True,True,7.0,-3.125,e,wp,0,No-violate
337,337,3,False,False,0,2,1,-6,27,44,14.666666666666666,23.0,33,False,False,3,True,True,True,16.666666666666668,-2.0,p,wp,0,No-violate
338,338,6,False,True,1,3,2,-20,21,20,3.3333333333333335,3.0,41,False,False,6,True,True,True,7.5,-4.166666666666667,p,wp,0,No-violate
339,339,3,False,False,0,2,1,-2,12,20,6.666666666666667,10.0,14,False,False,3,True,False,True,7.333333333333333,-0.6666666666666666,p,wp,0,No-violate
340,340,11,False,False,0,6,5,-29,20,-25,-2.272727272727273,1.0,49,True,False,10,True,True,True,4.545454545454546,-6.818181818181818,p,wn,1,Violate
341,341,9,False,False,0,3,6,-23,17,-43,-4.777777777777778,-7.0,40,False,False,9,True,True,True,4.111111111111111,-8.88888888888889,n,wn,1,Violate
342,342,12,False,False,0,6,6,-27,13,-77,-6.416666666666667,-4.0,40,True,False,9,True,True,True,4.25,-10.666666666666666,e,wn,1,Violate
343,343,11,False,False,0,9,2,-6,28,143,13.0,17.0,34,True,False,9,True,True,True,14.0,-1.0,p,wp,0,No-violate
344,344,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
345,345,1,False,False,0,0,1,-32,-32,-32,-32.0,-32.0,0,False,True,1,True,False,True,0.0,-32.0,n,wn,1,Violate
346,346,1,False,False,0,1,0,6,6,6,6.0,6.0,0,False,True,1,True,False,True,6.0,0.0,p,wp,0,No-violate
347,347,11,False,False,0,10,1,-17,15,66,6.0,8.0,32,True,False,9,True,True,True,7.545454545454546,-1.5454545454545454,p,wp,0,No-violate
348,348,2,False,False,0,2,0,1,15,16,8.0,8.0,14,False,True,2,False,True,True,8.0,0.0,p,wp,0,No-violate
349,349,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
350,350,11,False,False,0,3,8,-22,17,-72,-6.545454545454546,-6.0,39,True,False,9,True,True,True,3.1818181818181817,-9.727272727272727,n,wn,1,Violate
351,351,9,False,False,0,6,3,-25,27,40,4.444444444444445,7.0,52,False,False,9,True,True,True,10.444444444444445,-6.0,p,wp,0,No-violate
352,352,7,False,False,0,4,3,-19,23,3,0.42857142857142855,4.0,42,False,False,7,True,True,True,7.0,-6.571428571428571,p,wp,0,No-violate
353,353,13,False,True,1,9,3,-20,28,151,11.615384615384615,13.0,48,True,False,11,True,True,True,13.615384615384615,-2.0,p,wp,0,No-violate
354,354,0,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,we,0,No-violate
355,355,4,False,False,0,2,2,-11,21,4,1.0,-3.0,32,False,False,4,True,True,True,5.75,-4.75,e,wp,0,No-violate
356,356,3,False,False,0,2,1,-8,11,7,2.3333333333333335,4.0,19,False,True,3,True,True,True,5.0,-2.6666666666666665,p,wp,0,No-violate
357,357,3,False,False,0,0,3,-34,-7,-72,-24.0,-31.0,27,False,False,3,True,True,True,0.0,-24.0,n,wn,1,Violate
358,358,2,False,False,0,1,1,-7,1,-6,-3.0,-3.0,8,False,True,2,False,True,True,0.5,-3.5,e,wn,1,Violate
359,359,14,False,False,0,7,7,-15,15,3,0.21428571428571427,0.0,30,True,False,12,True,True,True,4.142857142857143,-3.9285714285714284,e,wp,0,No-violate
360,360,11,False,False,0,5,6,-24,19,-37,-3.3636363636363638,-5.0,43,True,False,10,True,True,True,4.818181818181818,-8.181818181818182,n,wn,1,Violate
361,361,14,False,False,0,10,4,-14,25,96,6.857142857142857,9.0,39,True,False,12,True,True,True,10.142857142857142,-3.2857142857142856,p,wp,0,No-violate
