,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
20,"[-9, -3, 0, 17, -10, 9]","[0, 17, -9, -10, -3, 9]","[-7, -1, 2, 19, -8, 11]","[-18, -6, 0, 34, -20, 18]","[-0.1111111111111111, -0.3333333333333333, 'ZeroDivisionError', 0.058823529411764705, -0.1, 0.1111111111111111]","[-9, -3, 0, 17, 2, -10, 9]","[-9, -3, 0, 17, -10]","[-1.0029859726058081, -0.3804429551263411, -0.06917144638660747, 1.6947004364718827, -1.1067431421857195, 0.8646430798325934]","[-0.06917144638660747, 1.6947004364718827, -1.0029859726058081, -1.1067431421857195, -0.3804429551263411, 0.8646430798325934]","[-1.0029859726058081, -0.3804429551263411, -0.06917144638660745, 1.6947004364718827, -1.1067431421857195, 0.8646430798325934]","[-1.0029859726058081, -0.3804429551263411, -0.06917144638660747, 1.6947004364718827, -1.1067431421857195, 0.8646430798325934]",error,"[-1.103188351949612, -0.43168239858897856, -0.0959294219086619, 1.8066707792797991, 0.12790589587821585, -1.2151060108430507, 0.911329508132288]","[-0.8216480300177611, -0.20541200750444027, 0.10270600375222014, 1.8487080675399623, -0.9243540337699812]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
21,"[-17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16]","[-24, -16, -17, -25, 0, -14, 5, 18, -9, -4, -19, 2, -17]","[-15, -7, 7, -12, 4, -17, -2, 2, -15, -22, -23, 20, -14]","[-34, -18, 10, -28, 4, -38, -8, 0, -34, -48, -50, 36, -32]","[-0.058823529411764705, -0.1111111111111111, 0.2, -0.07142857142857142, 0.5, -0.05263157894736842, -0.25, 'ZeroDivisionError', -0.058823529411764705, -0.041666666666666664, -0.04, 0.05555555555555555, -0.0625]","[-17, 2, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16]","[-17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18]","[-0.6369229796834426, 0.018918504347032877, 1.1666411014003648, -0.39098242317201426, 0.9207005448889366, -0.8008833506910614, 0.42881943186608, 0.7567401738813178, -0.6369229796834426, -1.2107842782101086, -1.292764463713918, 2.2323835129498875, -0.5549427941796331]","[-1.2107842782101084, -0.554942794179633, -0.6369229796834425, -1.2927644637139177, 0.7567401738813176, -0.3909824231720142, 1.1666411014003646, 2.232383512949887, 0.018918504347032874, 0.42881943186607996, -0.8008833506910613, 0.9207005448889364, -0.6369229796834425]","[-0.6369229796834425, 0.01891850434703295, 1.1666411014003648, -0.3909824231720142, 0.9207005448889366, -0.8008833506910614, 0.42881943186608007, 0.7567401738813178, -0.6369229796834425, -1.2107842782101086, -1.292764463713918, 2.2323835129498875, -0.554942794179633]","[-0.6369229796834426, 0.018918504347032877, 1.1666411014003648, -0.39098242317201426, 0.9207005448889366, -0.8008833506910614, 0.42881943186608, 0.7567401738813178, -0.6369229796834426, -1.2107842782101086, -1.292764463713918, 2.2323835129498875, -0.5549427941796331]",error,"[-0.7080909247124744, 0.8615106250668438, -0.04720606164749827, 1.1093424487162098, -0.4602591010631083, 0.8615106250668438, -0.8733121404787184, 0.36584697776811176, 0.6962894093005998, -0.7080909247124744, -1.2863651798943285, -1.3689757877774502, 2.183280351196796, -0.6254803168293523]","[-0.6649547646659874, -0.02659819058663954, 1.0905258140522192, -0.4255710493862319, 0.8511420987724637, -0.8245439081858243, 0.37237466821295284, 0.6915529552526267, -0.6649547646659874, -1.2235167669854168, -1.3033113387453354, 2.1278552469311593]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
22,"[11, -23, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6, -22]","[-15, -6, 8, 11, -22, 0, -23, 6, 3, 5, 1, -4, -25]","[13, -21, 2, 10, -23, -4, 3, 7, -2, -13, 5, 8, -20]","[22, -46, 0, 16, -50, -12, 2, 10, -8, -30, 6, 12, -44]","[0.09090909090909091, -0.043478260869565216, 'ZeroDivisionError', 0.125, -0.04, -0.16666666666666666, 1.0, 0.2, -0.25, -0.06666666666666667, 0.3333333333333333, 0.16666666666666666, -0.045454545454545456]","[11, -23, 0, 8, -25, -6, 1, 5, 2, -4, -15, 3, 6, -22]","[11, -23, 0, 8, -25, -6, 1, 5, -4, 3, 6, -22]","[1.3032549996038103, -1.5204641662044451, 0.38969879890113934, 1.054103308503082, -1.686565293604931, -0.10860458330031751, 0.4727493626013822, 0.8049516174023535, 0.05749654410016812, -0.8560596566025027, 0.6388504900018678, 0.8880021811025963, -1.4374136025042024]","[-0.8560596566025026, -0.10860458330031748, 1.0541033085030818, 1.30325499960381, -1.4374136025042021, 0.3896987989011393, -1.520464166204445, 0.8880021811025962, 0.6388504900018677, 0.8049516174023534, 0.4727493626013821, 0.05749654410016811, -1.6865652936049307]","[1.3032549996038103, -1.5204641662044451, 0.38969879890113934, 1.054103308503082, -1.686565293604931, -0.10860458330031751, 0.4727493626013822, 0.8049516174023535, 0.05749654410016812, -0.8560596566025027, 0.6388504900018678, 0.8880021811025963, -1.4374136025042024]","[1.3032549996038103, -1.5204641662044451, 0.38969879890113934, 1.054103308503082, -1.686565293604931, -0.10860458330031751, 0.4727493626013822, 0.8049516174023535, 0.05749654410016812, -0.8560596566025027, 0.6388504900018678, 0.8880021811025963, -1.4374136025042024]",error,"[1.2970215197035349, -1.601486665173848, 0.35926887165496973, 1.0412707975084716, -1.7719871466372235, -0.15223257273515664, 0.4445191123866574, 0.7855200753134084, 0.5297693531183452, 0.01826790872821881, -0.9194847393203461, 0.6150195938500329, 0.8707703160450961, -1.5162364244421602]","[1.2214723598743802, -1.5783069818601543, 0.31566139637203083, 0.9744330061919213, -1.7429998843151269, -0.178417310992887, 0.3980078475995172, 0.7273936525094624, -0.013724408537914371, 0.5627007500544898, 0.8097401037369487, -1.495960530632668]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
23,"[-22, 27, -23, -22, 16, 10, 18, 23, 5, 19, 1, 16, -5]","[5, 16, -22, -23, 10, 27, 1, -22, 23, 16, 19, 18, -5]","[-20, 29, -21, -20, 18, 12, 20, 25, 7, 21, 3, 18, -3]","[-44, 54, -46, -44, 32, 20, 36, 46, 10, 38, 2, 32, -10]","[-0.045454545454545456, 0.037037037037037035, -0.043478260869565216, -0.045454545454545456, 0.0625, 0.1, 0.05555555555555555, 0.043478260869565216, 0.2, 0.05263157894736842, 1.0, 0.0625, -0.2]","[-22, 27, 2, -23, -22, 16, 10, 18, 23, 5, 19, 1, 16, -5]","[-22, 27, -23, -22, 16, 10, 18, 5, 19, 1, 16, -5]","[-1.5707022409336187, 1.296166892231754, -1.6292097742635243, -1.5707022409336187, 0.6525840256027928, 0.3015388256233595, 0.7695990922626039, 1.0621367589121318, 0.009001158973831646, 0.8281066255925096, -0.2250289743457906, 0.6525840256027928, -0.5760741743252241]","[0.009001158973831646, 0.6525840256027928, -1.5707022409336187, -1.6292097742635243, 0.3015388256233595, 1.296166892231754, -0.2250289743457906, -1.5707022409336187, 1.0621367589121318, 0.6525840256027928, 0.8281066255925096, 0.7695990922626039, -0.5760741743252241]","[-1.5707022409336187, 1.296166892231754, -1.6292097742635243, -1.5707022409336187, 0.6525840256027928, 0.3015388256233595, 0.7695990922626039, 1.0621367589121318, 0.009001158973831646, 0.8281066255925096, -0.2250289743457906, 0.6525840256027928, -0.5760741743252241]","[-1.5707022409336187, 1.296166892231754, -1.6292097742635243, -1.5707022409336187, 0.6525840256027928, 0.3015388256233595, 0.7695990922626039, 1.0621367589121318, 0.009001158973831646, 0.8281066255925096, -0.2250289743457906, 0.6525840256027928, -0.5760741743252241]","[-0.5220964072550468, -0.22272520163198983, -0.5149242488239709, -0.5220964072550468, -0.1303172529575258, 0.005774453272139367, -0.1555194207778342, -0.19934927785663134, 0.36868566988457985, -0.16613085986006929, 3.2719754027841033, -0.1303172529575258, -1.082959196565182]","[-1.6160517159691863, 1.356097016349478, -0.16030539809882013, -1.6767078125471182, -1.6160517159691863, 0.6888799539922269, 0.3249433745246353, 0.8101921471480908, 1.1134726300377504, 0.021662891634975666, 0.8708482437260228, -0.22096149467675205, 0.6888799539922269, -0.5848980741443436]","[-1.4961035745670164, 1.3976757078191866, -1.5551602946157144, -1.4961035745670164, 0.7480517872835082, 0.3937114669913201, 0.8661652273809043, 0.09842786674783002, 0.9252219474296023, -0.13779901344696205, 0.7480517872835082, -0.4921393337391502]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
24,"[2, -2, 29, 18, 29, 6, 22, 4, 19, 1, 31]","[6, 19, 22, 18, 2, 29, 4, 31, 29, -2, 1]","[4, 0, 31, 20, 31, 8, 24, 6, 21, 3, 33]","[4, -4, 58, 36, 58, 12, 44, 8, 38, 2, 62]","[0.5, -0.5, 0.034482758620689655, 0.05555555555555555, 0.034482758620689655, 0.16666666666666666, 0.045454545454545456, 0.25, 0.05263157894736842, 1.0, 0.03225806451612903]","[2, 2, -2, 29, 18, 29, 6, 22, 4, 19, 1, 31]","[2, -2, 18, 29, 6, 22, 4, 19, 1, 31]","[-1.04093005938116, -1.375243363124014, 1.2156847408831064, 0.2963231555902571, 1.2156847408831064, -0.7066167556383056, 0.6306364593331114, -0.8737734075097328, 0.3799014815259707, -1.1245083853168734, 1.3828413927545335]","[-0.7066167556383056, 0.3799014815259707, 0.6306364593331114, 0.2963231555902571, -1.04093005938116, 1.2156847408831064, -0.8737734075097328, 1.3828413927545335, 1.2156847408831064, -1.375243363124014, -1.1245083853168734]","[-1.0409300593811597, -1.375243363124014, 1.2156847408831064, 0.2963231555902573, 1.2156847408831064, -0.7066167556383055, 0.6306364593331115, -0.8737734075097326, 0.37990148152597086, -1.1245083853168734, 1.3828413927545335]","[-1.04093005938116, -1.375243363124014, 1.2156847408831064, 0.2963231555902571, 1.2156847408831064, -0.7066167556383056, 0.6306364593331114, -0.8737734075097328, 0.3799014815259707, -1.1245083853168734, 1.3828413927545335]","[0.9943639851562467, -1.8626544441746895, -0.3356273526357409, -0.27542198343528057, -0.3356273526357409, 0.04202450871260119, -0.30428075544872435, 0.28010937782351253, -0.28377583849180377, 2.422873199821715, -0.3419833446920945]","[-0.954454732978598, -0.954454732978598, -1.28886223066453, 1.302795876401444, 0.3831752577651306, 1.302795876401444, -0.6200472352926658, 0.7175827554510628, -0.7872509841356319, 0.46677713218661365, -1.038056607400081, 1.4699996252444103]","[-0.9495469152507922, -1.2948367026147165, 0.4316122342049055, 1.3811591494556976, -0.6042571278868678, 0.7769020215688299, -0.7769020215688299, 0.5179346810458867, -1.0358693620917734, 1.5538040431376599]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
25,"[-17, -11, 23, 16, 9, 16, 12]","[16, 16, -17, 9, -11, 23, 12]","[-15, -9, 25, 18, 11, 18, 14]","[-34, -22, 46, 32, 18, 32, 24]","[-0.058823529411764705, -0.09090909090909091, 0.043478260869565216, 0.0625, 0.1111111111111111, 0.0625, 0.08333333333333333]","[-17, -11, 23, 16, 9, 16, 12, 2]","[-17, -11, 23, 16, 9, 16]","[-1.7199138122084896, -1.2873606378806062, 1.1637740166440678, 0.6591286465948702, 0.15448327654567276, 0.6591286465948702, 0.37075986370961456]","[0.6591286465948705, 0.6591286465948705, -1.71991381220849, 0.1544832765456728, -1.2873606378806064, 1.1637740166440682, 0.37075986370961467]","[-1.7199138122084896, -1.2873606378806062, 1.1637740166440678, 0.6591286465948702, 0.15448327654567268, 0.6591286465948702, 0.3707598637096145]","[-1.7199138122084896, -1.2873606378806062, 1.1637740166440678, 0.6591286465948702, 0.15448327654567276, 0.6591286465948702, 0.37075986370961456]","[-1.2768184787944628, -1.7356869744727392, 0.18624049293337439, 0.4582780204890192, 1.1534850353534445, 0.4582780204890192, 0.7562238840023443]","[-1.7782969483646625, -1.3193816068512012, 1.2811386617250795, 0.7457374299593745, 0.21033619819366975, 0.7457374299593745, 0.4397938689504004, -0.3250650335720351]","[-1.5530145212918856, -1.1478802983461764, 1.1478802983461764, 0.6752237049095154, 0.20256711147285464, 0.6752237049095154]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
26,"[14, 4, 13, -15, 12, 0, -8]","[-15, 13, -8, 14, 4, 12, 0]","[16, 6, 15, -13, 14, 2, -6]","[28, 8, 26, -30, 24, 0, -16]","[0.07142857142857142, 0.25, 0.07692307692307693, -0.06666666666666667, 0.08333333333333333, 'ZeroDivisionError', -0.125]","[14, 4, 13, 2, -15, 12, 0, -8]","[14, 4, 13, -15, 12, -8]","[1.0716146093137575, 0.10990919069884693, 0.9754440674522664, -1.7173311046694832, 0.8792735255907754, -0.2747729767471173, -1.0441373116390458]","[-1.7173311046694832, 0.9754440674522664, -1.0441373116390458, 1.0716146093137575, 0.10990919069884693, 0.8792735255907754, -0.2747729767471173]","[1.0716146093137575, 0.10990919069884697, 0.9754440674522664, -1.7173311046694832, 0.8792735255907754, -0.27477297674711726, -1.0441373116390458]","[1.0716146093137575, 0.10990919069884693, 0.9754440674522664, -1.7173311046694832, 0.8792735255907754, -0.2747729767471173, -1.0441373116390458]",error,"[1.156128739962093, 0.12845874888467698, 1.0533617408543514, -0.0770752493308062, -1.8241142341624133, 0.9505947417466097, -0.2826092475462894, -1.104745240408222]","[0.9557563057431981, 0.05973476910894988, 0.8661541520797733, -1.6427061504961218, 0.7765519984163485, -1.0154910748521482]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
27,"[-17, 10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[-17, -1, -4, -9, -7, 21, 11, -23, -28, 10, -15]","[-15, 12, -26, -5, -7, 13, -21, 1, -2, -13, 23]","[-34, 20, -56, -14, -18, 22, -46, -2, -8, -30, 42]","[-0.058823529411764705, 0.1, -0.03571428571428571, -0.14285714285714285, -0.1111111111111111, 0.09090909090909091, -0.043478260869565216, -1.0, -0.25, -0.06666666666666667, 0.047619047619047616]","[2, -17, 10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[-0.7881769879770598, 1.0845315354564342, -1.5511323123388536, -0.09458123855724715, -0.23330038844120968, 1.1538911103984155, -1.2043344376289473, 0.3215762110946404, 0.11349748626869663, -0.6494578380930972, 1.8474868598182281]","[-0.7881769879770598, 0.3215762110946404, 0.11349748626869663, -0.23330038844120968, -0.09458123855724715, 1.8474868598182281, 1.1538911103984155, -1.2043344376289473, -1.5511323123388536, 1.0845315354564342, -0.6494578380930972]","[-0.7881769879770598, 1.0845315354564342, -1.5511323123388536, -0.09458123855724718, -0.2333003884412097, 1.1538911103984155, -1.2043344376289473, 0.3215762110946404, 0.1134974862686966, -0.6494578380930972, 1.8474868598182281]","[-0.7881769879770598, 1.0845315354564342, -1.5511323123388536, -0.09458123855724715, -0.23330038844120968, 1.1538911103984155, -1.2043344376289473, 0.3215762110946404, 0.11349748626869663, -0.6494578380930972, 1.8474868598182281]","[0.2572808967716352, 0.8033925502393295, 0.3367415870910087, -0.03166706802608667, 0.07749105200860826, 0.772133634047576, 0.3100453077346974, -2.9789363089628496, -0.40007572314318207, 0.23031242005718114, 0.6232816521820829]","[0.5012804118276031, -0.8593378488473195, 1.0741723110591495, -1.6470642102906956, -0.1432229748078866, -0.2864459496157732, 1.1457837984630928, -1.2890067732709791, 0.2864459496157732, 0.0716114874039433, -0.7161148740394329, 1.8618986725025255]","[0.990159085781193, -1.6047405873005542, -0.1707170837553781, -0.3072907507596806, 1.0584459192833442, -1.263306419789798, 0.23900391725752934, 0.03414341675107562, -0.717011751772588, 1.7413142543048568]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
28,"[-9, -25]","[-25, -9]","[-7, -23]","[-18, -50]","[-0.1111111111111111, -0.04]","[-9, 2, -25]",[-9],"[1.0, -1.0]","[-1.0, 1.0]","[1.0, -1.0]","[1.0, -1.0]","[-0.9999999999999998, 1.0]","[0.15034619483106587, 1.1426310807161009, -1.292977275547167]",error,No-violate,Violate,Violate,Violate,No-violate,Violate,0,1,1,1,0,1
29,"[-15, 0, 10, 0, -14, 13]","[13, 0, 10, -14, 0, -15]","[-13, 2, 12, 2, -12, 15]","[-30, 0, 20, 0, -28, 26]","[-0.06666666666666667, 'ZeroDivisionError', 0.1, 'ZeroDivisionError', -0.07142857142857142, 0.07692307692307693]","[-15, 0, 2, 10, 0, -14, 13]","[-15, 0, 10, 0, 13]","[-1.3112201362143716, 0.0936585811581694, 1.0302443927398635, 0.0936585811581694, -1.2175615550562022, 1.3112201362143716]","[1.3112201362143716, 0.0936585811581694, 1.0302443927398635, -1.2175615550562022, 0.0936585811581694, -1.3112201362143716]","[-1.3112201362143716, 0.0936585811581694, 1.0302443927398635, 0.0936585811581694, -1.2175615550562022, 1.3112201362143716]","[-1.3112201362143716, 0.0936585811581694, 1.0302443927398635, 0.0936585811581694, -1.2175615550562022, 1.3112201362143716]",error,"[-1.451473065649397, 0.05748408180789691, 0.2586783681355361, 1.0634555134460928, 0.05748408180789691, -1.3508759224855775, 1.3652469429375518]","[-1.6921165800162092, -0.16309557397746596, 0.8562517633816963, -0.16309557397746596, 1.1620559645894448]",No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
30,"[25, 26, 7, 14, 23]","[26, 7, 25, 23, 14]","[27, 28, 9, 16, 25]","[50, 52, 14, 28, 46]","[0.04, 0.038461538461538464, 0.14285714285714285, 0.07142857142857142, 0.043478260869565216]","[25, 26, 2, 7, 14, 23]","[25, 26, 14, 23]","[0.816496580927726, 0.9525793444156804, -1.632993161855452, -0.6804138174397717, 0.5443310539518174]","[0.9525793444156804, -1.632993161855452, 0.816496580927726, 0.5443310539518174, -0.6804138174397717]","[0.816496580927726, 0.9525793444156804, -1.632993161855452, -0.6804138174397717, 0.5443310539518174]","[0.816496580927726, 0.9525793444156804, -1.632993161855452, -0.6804138174397717, 0.5443310539518174]","[-0.6867155323392241, -0.7254926089057978, 1.905809015254564, 0.10544474609221104, -0.5990456201017531]","[0.9573277107867139, 1.0657044327625684, -1.5353368946579378, -0.9934532847786657, -0.2348162309476847, 0.740574266835005]","[0.6324555320336759, 0.8432740427115678, -1.6865480854231356, 0.21081851067789195]",No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
31,"[4, -22, 2, -12, 3, -12, -13, -19, 15, -17]","[-12, -12, 2, -13, -19, 15, -17, 4, 3, -22]","[6, -20, 4, -10, 5, -10, -11, -17, 17, -15]","[8, -44, 4, -24, 6, -24, -26, -38, 30, -34]","[0.25, -0.045454545454545456, 0.5, -0.08333333333333333, 0.3333333333333333, -0.08333333333333333, -0.07692307692307693, -0.05263157894736842, 0.06666666666666667, -0.058823529411764705]","[4, -22, 2, -12, 2, 3, -12, -13, -19, 15, -17]","[4, -22, 2, 3, -12, -13, -19, 15, -17]","[0.9585720978886371, -1.2867319151838463, 0.7858564045753691, -0.4231534486175065, 0.8722142512320031, -0.4231534486175065, -0.5095112952741405, -1.0276583752139443, 1.9085084111116108, -0.8549426819006763]","[-0.4231534486175064, -0.4231534486175064, 0.785856404575369, -0.5095112952741404, -1.027658375213944, 1.9085084111116106, -0.8549426819006762, 0.958572097888637, 0.8722142512320029, -1.286731915183846]","[0.9585720978886371, -1.2867319151838463, 0.7858564045753691, -0.4231534486175065, 0.8722142512320031, -0.4231534486175065, -0.5095112952741405, -1.0276583752139443, 1.9085084111116108, -0.8549426819006763]","[0.9585720978886371, -1.2867319151838463, 0.7858564045753691, -0.4231534486175065, 0.8722142512320031, -0.4231534486175065, -0.5095112952741405, -1.0276583752139443, 1.9085084111116108, -0.8549426819006763]","[0.8752684129107638, -0.6020359007660343, 2.1252951398680544, -0.791433889698957, 1.291943988563194, -0.791433889698957, -0.7593819223410779, -0.6379218355112196, -0.0414178535245827, -0.6688822498011836]","[0.9053626910026704, -1.386086243747451, 0.7290973883295842, -0.5047597303820197, 0.7290973883295842, 0.8172300396661273, -0.5047597303820197, -0.5928923817185628, -1.1216882897378215, 1.8748218557046448, -0.9454229870647354]","[0.8735101331150759, -1.2780832473999533, 0.7080029499985352, 0.7907565415568055, -0.4505473318172497, -0.53330092337552, -1.0298224727251422, 1.7837996402560499, -0.8643152896086015]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
