,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
30,"[7, 14, 23, 25, 26]","[7, 14, 23, 25, 26]","[9, 16, 25, 27, 28]","[14, 28, 46, 50, 52]","[0.038461538461538464, 0.04, 0.043478260869565216, 0.07142857142857142, 0.14285714285714285]","[2, 7, 14, 23, 25, 26]","[7, 23, 25, 26]","[7, 14, 23, 25, 26]","[7, 14, 23, 25, 26]","[9, 16, 25, 27, 28]","[14, 28, 46, 50, 52]","[0.038461538461538464, 0.04, 0.043478260869565216, 0.07142857142857142, 0.14285714285714285]","[2, 7, 14, 23, 25, 26]","[7, 23, 25, 26]",No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
31,"[-22, -19, -17, -13, -12, -12, 2, 3, 4, 15]","[-22, -19, -17, -13, -12, -12, 2, 3, 4, 15]","[-20, -17, -15, -11, -10, -10, 4, 5, 6, 17]","[-44, -38, -34, -26, -24, -24, 4, 6, 8, 30]","[-0.08333333333333333, -0.08333333333333333, -0.07692307692307693, -0.058823529411764705, -0.05263157894736842, -0.045454545454545456, 0.06666666666666667, 0.25, 0.3333333333333333, 0.5]","[-22, -19, -17, -13, -12, -12, 2, 2, 3, 4, 15]","[-19, -17, -13, -12, -12, 2, 3, 4, 15]","[-22, -19, -17, -13, -12, -12, 2, 3, 4, 15]","[-22, -19, -17, -13, -12, -12, 2, 3, 4, 15]","[-20, -17, -15, -11, -10, -10, 4, 5, 6, 17]","[-44, -38, -34, -26, -24, -24, 4, 6, 8, 30]","[-0.08333333333333333, -0.08333333333333333, -0.07692307692307693, -0.058823529411764705, -0.05263157894736842, -0.045454545454545456, 0.06666666666666667, 0.25, 0.3333333333333333, 0.5]","[-22, -19, -17, -13, -12, -12, 2, 2, 3, 4, 15]","[-19, -17, -13, -12, -12, 2, 3, 4, 15]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
32,"[-20, -17, -3, 12]","[-20, -17, -3, 12]","[-18, -15, -1, 14]","[-40, -34, -6, 24]","[-0.3333333333333333, -0.058823529411764705, -0.05, 0.08333333333333333]","[-20, -17, -3, 2, 12]","[-20, -17, -3]","[-20, -17, -3, 12]","[-20, -17, -3, 12]","[-18, -15, -1, 14]","[-40, -34, -6, 24]","[-0.3333333333333333, -0.058823529411764705, -0.05, 0.08333333333333333]","[-20, -17, -3, 2, 12]","[-20, -17, -3]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
33,"[-21, -15, -5, -3, 14, 22, 24, 26]","[-21, -15, -5, -3, 14, 22, 24, 26]","[-19, -13, -3, -1, 16, 24, 26, 28]","[-42, -30, -10, -6, 28, 44, 48, 52]","[-0.3333333333333333, -0.2, -0.06666666666666667, -0.047619047619047616, 0.038461538461538464, 0.041666666666666664, 0.045454545454545456, 0.07142857142857142]","[-21, -15, -5, -3, 2, 14, 22, 24, 26]","[-21, -15, -5, -3, 14, 22, 26]","[-21, -15, -5, -3, 14, 22, 24, 26]","[-21, -15, -5, -3, 14, 22, 24, 26]","[-19, -13, -3, -1, 16, 24, 26, 28]","[-42, -30, -10, -6, 28, 44, 48, 52]","[-0.3333333333333333, -0.2, -0.06666666666666667, -0.047619047619047616, 0.038461538461538464, 0.041666666666666664, 0.045454545454545456, 0.07142857142857142]","[-21, -15, -5, -3, 2, 14, 22, 24, 26]","[-21, -15, -5, -3, 14, 22, 26]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
34,"[-13, -3, -3, -2, -1, 3, 7, 11, 19, 22, 24]","[-13, -3, -3, -2, -1, 3, 7, 11, 19, 22, 24]","[-11, -1, -1, 0, 1, 5, 9, 13, 21, 24, 26]","[-26, -6, -6, -4, -2, 6, 14, 22, 38, 44, 48]","[-1.0, -0.5, -0.3333333333333333, -0.3333333333333333, -0.07692307692307693, 0.041666666666666664, 0.045454545454545456, 0.05263157894736842, 0.09090909090909091, 0.14285714285714285, 0.3333333333333333]","[-13, -3, -3, -2, -1, 2, 3, 7, 11, 19, 22, 24]","[-13, -3, -3, -2, -1, 7, 11, 19, 22, 24]","[-13, -3, -3, -2, -1, 3, 7, 11, 19, 22, 24]","[-13, -3, -3, -2, -1, 3, 7, 11, 19, 22, 24]","[-11, -1, -1, 0, 1, 5, 9, 13, 21, 24, 26]","[-26, -6, -6, -4, -2, 6, 14, 22, 38, 44, 48]","[-1.0, -0.5, -0.3333333333333333, -0.3333333333333333, -0.07692307692307693, 0.041666666666666664, 0.045454545454545456, 0.05263157894736842, 0.09090909090909091, 0.14285714285714285, 0.3333333333333333]","[-13, -3, -3, -2, -1, 2, 3, 7, 11, 19, 22, 24]","[-13, -3, -3, -2, -1, 7, 11, 19, 22, 24]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
35,"[-13, 6]","[-13, 6]","[-11, 8]","[-26, 12]","[-0.07692307692307693, 0.16666666666666666]","[-13, 2, 6]",[-13],"[-13, 6]","[-13, 6]","[-11, 8]","[-26, 12]","[-0.07692307692307693, 0.16666666666666666]","[-13, 2, 6]",[-13],No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
36,"[-30, -30, -8, 0, 11, 11]","[-30, -30, -8, 0, 11, 11]","[-28, -28, -6, 2, 13, 13]","[-60, -60, -16, 0, 22, 22]","[-0.03333333333333333, 0.09090909090909091, -0.125, 'ZeroDivisionError', -0.03333333333333333, 0.09090909090909091]","[-30, -30, -8, 0, 2, 11, 11]","[-30, -30, -8, 0, 11]","[-30, -30, -8, 0, 11, 11]","[-30, -30, -8, 0, 11, 11]","[-28, -28, -6, 2, 13, 13]","[-60, -60, -16, 0, 22, 22]",error,"[-30, -30, -8, 0, 2, 11, 11]","[-30, -30, -8, 0, 11]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
37,"[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-15, -7, 6, 8, 11, 11, 13, 14, 14, 17, 21, 21, 22, 23]","[-34, -18, 8, 12, 18, 18, 22, 24, 24, 30, 38, 38, 40, 42]","[-0.1111111111111111, -0.058823529411764705, 0.047619047619047616, 0.05, 0.05263157894736842, 0.05263157894736842, 0.06666666666666667, 0.08333333333333333, 0.08333333333333333, 0.09090909090909091, 0.1111111111111111, 0.1111111111111111, 0.16666666666666666, 0.25]","[-17, -9, 2, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 20, 21]","[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-15, -7, 6, 8, 11, 11, 13, 14, 14, 17, 21, 21, 22, 23]","[-34, -18, 8, 12, 18, 18, 22, 24, 24, 30, 38, 38, 40, 42]","[-0.1111111111111111, -0.058823529411764705, 0.047619047619047616, 0.05, 0.05263157894736842, 0.05263157894736842, 0.06666666666666667, 0.08333333333333333, 0.08333333333333333, 0.09090909090909091, 0.1111111111111111, 0.1111111111111111, 0.16666666666666666, 0.25]","[-17, -9, 2, 4, 6, 9, 9, 11, 12, 12, 15, 19, 19, 20, 21]","[-17, -9, 4, 6, 9, 9, 11, 12, 12, 15, 19, 20, 21]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
38,"[-32, -23, -19, -5, 15, 19, 22]","[-32, -23, -19, -5, 15, 19, 22]","[-30, -21, -17, -3, 17, 21, 24]","[-64, -46, -38, -10, 30, 38, 44]","[-0.2, -0.05263157894736842, -0.043478260869565216, -0.03125, 0.045454545454545456, 0.05263157894736842, 0.06666666666666667]","[-32, -23, -19, -5, 2, 15, 19, 22]","[-32, -23, -19, -5, 15, 22]","[-32, -23, -19, -5, 15, 19, 22]","[-32, -23, -19, -5, 15, 19, 22]","[-30, -21, -17, -3, 17, 21, 24]","[-64, -46, -38, -10, 30, 38, 44]","[-0.2, -0.05263157894736842, -0.043478260869565216, -0.03125, 0.045454545454545456, 0.05263157894736842, 0.06666666666666667]","[-32, -23, -19, -5, 2, 15, 19, 22]","[-32, -23, -19, -5, 15, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
39,"[-18, -16, -14, -10, 13]","[-18, -16, -14, -10, 13]","[-16, -14, -12, -8, 15]","[-36, -32, -28, -20, 26]","[-0.1, -0.07142857142857142, -0.0625, -0.05555555555555555, 0.07692307692307693]","[-18, -16, -14, -10, 2, 13]","[-18, -14, -10, 13]","[-18, -16, -14, -10, 13]","[-18, -16, -14, -10, 13]","[-16, -14, -12, -8, 15]","[-36, -32, -28, -20, 26]","[-0.1, -0.07142857142857142, -0.0625, -0.05555555555555555, 0.07692307692307693]","[-18, -16, -14, -10, 2, 13]","[-18, -14, -10, 13]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
40,"[-15, -15, -4, -3, 9, 20, 27]","[-15, -15, -4, -3, 9, 20, 27]","[-13, -13, -2, -1, 11, 22, 29]","[-30, -30, -8, -6, 18, 40, 54]","[-0.3333333333333333, -0.25, -0.06666666666666667, -0.06666666666666667, 0.037037037037037035, 0.05, 0.1111111111111111]","[-15, -15, -4, -3, 2, 9, 20, 27]","[-15, -15, -4, -3, 20, 27]","[-15, -15, -4, -3, 9, 20, 27]","[-15, -15, -4, -3, 9, 20, 27]","[-13, -13, -2, -1, 11, 22, 29]","[-30, -30, -8, -6, 18, 40, 54]","[-0.3333333333333333, -0.25, -0.06666666666666667, -0.06666666666666667, 0.037037037037037035, 0.05, 0.1111111111111111]","[-15, -15, -4, -3, 2, 9, 20, 27]","[-15, -15, -4, -3, 20, 27]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
41,"[-16, -8, -1, -1, 16, 24]","[-16, -8, -1, -1, 16, 24]","[-14, -6, 1, 1, 18, 26]","[-32, -16, -2, -2, 32, 48]","[-1.0, -1.0, -0.125, -0.0625, 0.041666666666666664, 0.0625]","[-16, -8, -1, -1, 2, 16, 24]","[-16, -8, -1, 16, 24]","[-16, -8, -1, -1, 16, 24]","[-16, -8, -1, -1, 16, 24]","[-14, -6, 1, 1, 18, 26]","[-32, -16, -2, -2, 32, 48]","[-1.0, -1.0, -0.125, -0.0625, 0.041666666666666664, 0.0625]","[-16, -8, -1, -1, 2, 16, 24]","[-16, -8, -1, 16, 24]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
42,"[-9, -1, 0, 13, 22, 27]","[-9, -1, 0, 13, 22, 27]","[-7, 1, 2, 15, 24, 29]","[-18, -2, 0, 26, 44, 54]","[-1.0, 0.037037037037037035, 0.045454545454545456, -0.1111111111111111, 0.07692307692307693, 'ZeroDivisionError']","[-9, -1, 0, 2, 13, 22, 27]","[-9, 0, 13, 22, 27]","[-9, -1, 0, 13, 22, 27]","[-9, -1, 0, 13, 22, 27]","[-7, 1, 2, 15, 24, 29]","[-18, -2, 0, 26, 44, 54]",error,"[-9, -1, 0, 2, 13, 22, 27]","[-9, 0, 13, 22, 27]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
43,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
44,"[-10, 1, 4, 20, 22, 26]","[-10, 1, 4, 20, 22, 26]","[-8, 3, 6, 22, 24, 28]","[-20, 2, 8, 40, 44, 52]","[-0.1, 0.038461538461538464, 0.045454545454545456, 0.05, 0.25, 1.0]","[-10, 1, 2, 4, 20, 22, 26]","[-10, 1, 4, 20, 26]","[-10, 1, 4, 20, 22, 26]","[-10, 1, 4, 20, 22, 26]","[-8, 3, 6, 22, 24, 28]","[-20, 2, 8, 40, 44, 52]","[-0.1, 0.038461538461538464, 0.045454545454545456, 0.05, 0.25, 1.0]","[-10, 1, 2, 4, 20, 22, 26]","[-10, 1, 4, 20, 26]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
45,[5],[5],[7],[10],[0.2],"[2, 5]",[],[5],[5],[7],[10],[0.2],"[2, 5]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
46,"[-16, -12, -6, -5, 0, 2, 23]","[-16, -12, -6, -5, 0, 2, 23]","[-14, -10, -4, -3, 2, 4, 25]","[-32, -24, -12, -10, 0, 4, 46]","[-0.08333333333333333, 0.043478260869565216, 'ZeroDivisionError', -0.0625, 0.5, -0.16666666666666666, -0.2]","[-16, -12, -6, -5, 0, 2, 2, 23]","[-16, -6, -5, 0, 2, 23]","[-16, -12, -6, -5, 0, 2, 23]","[-16, -12, -6, -5, 0, 2, 23]","[-14, -10, -4, -3, 2, 4, 25]","[-32, -24, -12, -10, 0, 4, 46]",error,"[-16, -12, -6, -5, 0, 2, 2, 23]","[-16, -6, -5, 0, 2, 23]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
47,"[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-15, 1, 7, 8, 9, 10, 12, 13, 21, 23, 27, 27]","[-34, -2, 10, 12, 14, 16, 20, 22, 38, 42, 50, 50]","[-1.0, -0.058823529411764705, 0.04, 0.04, 0.047619047619047616, 0.05263157894736842, 0.09090909090909091, 0.1, 0.125, 0.14285714285714285, 0.16666666666666666, 0.2]","[-17, -1, 2, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25]","[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-15, 1, 7, 8, 9, 10, 12, 13, 21, 23, 27, 27]","[-34, -2, 10, 12, 14, 16, 20, 22, 38, 42, 50, 50]","[-1.0, -0.058823529411764705, 0.04, 0.04, 0.047619047619047616, 0.05263157894736842, 0.09090909090909091, 0.1, 0.125, 0.14285714285714285, 0.16666666666666666, 0.2]","[-17, -1, 2, 5, 6, 7, 8, 10, 11, 19, 21, 25, 25]","[-17, -1, 5, 6, 7, 8, 10, 11, 19, 21, 25]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
48,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
49,"[-10, -10, -10, -7, -5, 0, 1, 3, 7, 14, 16, 20, 22]","[-10, -10, -10, -7, -5, 0, 1, 3, 7, 14, 16, 20, 22]","[-8, -8, -8, -5, -3, 2, 3, 5, 9, 16, 18, 22, 24]","[-20, -20, -20, -14, -10, 0, 2, 6, 14, 28, 32, 40, 44]","[0.07142857142857142, -0.2, -0.14285714285714285, -0.1, -0.1, 0.05, 0.14285714285714285, 0.3333333333333333, -0.1, 'ZeroDivisionError', 0.0625, 1.0, 0.045454545454545456]","[-10, -10, -10, -7, -5, 0, 1, 2, 3, 7, 14, 16, 20, 22]","[-10, -10, -10, -7, -5, 0, 1, 3, 7, 16, 20, 22]","[-10, -10, -10, -7, -5, 0, 1, 3, 7, 14, 16, 20, 22]","[-10, -10, -10, -7, -5, 0, 1, 3, 7, 14, 16, 20, 22]","[-8, -8, -8, -5, -3, 2, 3, 5, 9, 16, 18, 22, 24]","[-20, -20, -20, -14, -10, 0, 2, 6, 14, 28, 32, 40, 44]",error,"[-10, -10, -10, -7, -5, 0, 1, 2, 3, 7, 14, 16, 20, 22]","[-10, -10, -10, -7, -5, 0, 1, 3, 7, 16, 20, 22]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
50,"[-17, 6, 20]","[-17, 6, 20]","[-15, 8, 22]","[-34, 12, 40]","[-0.058823529411764705, 0.05, 0.16666666666666666]","[-17, 2, 6, 20]","[-17, 6]","[-17, 6, 20]","[-17, 6, 20]","[-15, 8, 22]","[-34, 12, 40]","[-0.058823529411764705, 0.05, 0.16666666666666666]","[-17, 2, 6, 20]","[-17, 6]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
51,"[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21, 24]","[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21, 24]","[-24, -24, -19, -17, -15, -15, -14, 15, 16, 23, 26]","[-52, -52, -42, -38, -34, -34, -32, 26, 28, 42, 48]","[-0.0625, -0.058823529411764705, -0.058823529411764705, -0.05263157894736842, -0.047619047619047616, -0.038461538461538464, -0.038461538461538464, 0.041666666666666664, 0.047619047619047616, 0.07142857142857142, 0.07692307692307693]","[-26, -26, -21, -19, -17, -17, -16, 2, 13, 14, 21, 24]","[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21]","[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21, 24]","[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21, 24]","[-24, -24, -19, -17, -15, -15, -14, 15, 16, 23, 26]","[-52, -52, -42, -38, -34, -34, -32, 26, 28, 42, 48]","[-0.0625, -0.058823529411764705, -0.058823529411764705, -0.05263157894736842, -0.047619047619047616, -0.038461538461538464, -0.038461538461538464, 0.041666666666666664, 0.047619047619047616, 0.07142857142857142, 0.07692307692307693]","[-26, -26, -21, -19, -17, -17, -16, 2, 13, 14, 21, 24]","[-26, -26, -21, -19, -17, -17, -16, 13, 14, 21]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
52,"[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-18, -18, -12, -12, 2, 8, 8, 12, 13]","[-40, -40, -28, -28, 0, 12, 12, 20, 22]","[-0.05, -0.07142857142857142, 0.16666666666666666, -0.07142857142857142, 'ZeroDivisionError', -0.05, 0.16666666666666666, 0.09090909090909091, 0.1]","[-20, -20, -14, -14, 0, 2, 6, 6, 10, 11]","[-20, -20, -14, -14, 6, 6, 10, 11]","[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-18, -18, -12, -12, 2, 8, 8, 12, 13]","[-40, -40, -28, -28, 0, 12, 12, 20, 22]",error,"[-20, -20, -14, -14, 0, 2, 6, 6, 10, 11]","[-20, -20, -14, -14, 6, 6, 10, 11]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
53,[],[],[],[],[],[2],[],[],[],[],[],[],[2],[],No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
54,"[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-28, -17, -16, -6, -6, 1, 4, 10, 22, 27, 27, 32]","[-60, -38, -36, -16, -16, -2, 4, 16, 40, 50, 50, 60]","[-1.0, -0.125, -0.125, -0.05555555555555555, -0.05263157894736842, -0.03333333333333333, 0.03333333333333333, 0.04, 0.04, 0.05, 0.125, 0.5]","[-30, -19, -18, -8, -8, -1, 2, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-28, -17, -16, -6, -6, 1, 4, 10, 22, 27, 27, 32]","[-60, -38, -36, -16, -16, -2, 4, 16, 40, 50, 50, 60]","[-1.0, -0.125, -0.125, -0.05555555555555555, -0.05263157894736842, -0.03333333333333333, 0.03333333333333333, 0.04, 0.04, 0.05, 0.125, 0.5]","[-30, -19, -18, -8, -8, -1, 2, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 8, 20, 25, 25, 30]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
55,"[-24, -9, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 12, 21, 23]","[-22, -7, 8, 10, 14, 23, 25]","[-48, -18, 12, 16, 24, 42, 46]","[-0.1111111111111111, -0.041666666666666664, 0.043478260869565216, 0.047619047619047616, 0.08333333333333333, 0.125, 0.16666666666666666]","[-24, -9, 2, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 12, 21]","[-24, -9, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 12, 21, 23]","[-22, -7, 8, 10, 14, 23, 25]","[-48, -18, 12, 16, 24, 42, 46]","[-0.1111111111111111, -0.041666666666666664, 0.043478260869565216, 0.047619047619047616, 0.08333333333333333, 0.125, 0.16666666666666666]","[-24, -9, 2, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 12, 21]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
56,"[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-23, -17, -16, -16, -7, 2, 3, 7, 9, 19]","[-50, -38, -36, -36, -18, 0, 2, 10, 14, 34]","['ZeroDivisionError', 0.058823529411764705, 0.14285714285714285, -0.04, 0.2, -0.05555555555555555, -0.1111111111111111, -0.05263157894736842, -0.05555555555555555, 1.0]","[-25, -19, -18, -18, -9, 0, 1, 2, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-23, -17, -16, -16, -7, 2, 3, 7, 9, 19]","[-50, -38, -36, -36, -18, 0, 2, 10, 14, 34]",error,"[-25, -19, -18, -18, -9, 0, 1, 2, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 5, 7, 17]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
57,"[6, 20]","[6, 20]","[8, 22]","[12, 40]","[0.05, 0.16666666666666666]","[2, 6, 20]",[20],"[6, 20]","[6, 20]","[8, 22]","[12, 40]","[0.05, 0.16666666666666666]","[2, 6, 20]",[20],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
58,"[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-28, -27, -24, -24, -23, -22, -18, -16, -6, 10, 14, 18, 24]","[-60, -58, -52, -52, -50, -48, -40, -36, -16, 16, 24, 32, 44]","[-0.125, -0.05555555555555555, -0.05, -0.041666666666666664, -0.04, -0.038461538461538464, -0.038461538461538464, -0.034482758620689655, -0.03333333333333333, 0.045454545454545456, 0.0625, 0.08333333333333333, 0.125]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 2, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-28, -27, -24, -24, -23, -22, -18, -16, -6, 10, 14, 18, 24]","[-60, -58, -52, -52, -50, -48, -40, -36, -16, 16, 24, 32, 44]","[-0.125, -0.05555555555555555, -0.05, -0.041666666666666664, -0.04, -0.038461538461538464, -0.038461538461538464, -0.034482758620689655, -0.03333333333333333, 0.045454545454545456, 0.0625, 0.08333333333333333, 0.125]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 2, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 22]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
59,"[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-18, -16, -13, -11, -2, -1, 6, 10, 10, 11, 15]","[-40, -36, -30, -26, -8, -6, 8, 16, 16, 18, 26]","[-0.3333333333333333, -0.25, -0.07692307692307693, -0.06666666666666667, -0.05555555555555555, -0.05, 0.07692307692307693, 0.1111111111111111, 0.125, 0.125, 0.25]","[-20, -18, -15, -13, -4, -3, 2, 4, 8, 8, 9, 13]","[-20, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-18, -16, -13, -11, -2, -1, 6, 10, 10, 11, 15]","[-40, -36, -30, -26, -8, -6, 8, 16, 16, 18, 26]","[-0.3333333333333333, -0.25, -0.07692307692307693, -0.06666666666666667, -0.05555555555555555, -0.05, 0.07692307692307693, 0.1111111111111111, 0.125, 0.125, 0.25]","[-20, -18, -15, -13, -4, -3, 2, 4, 8, 8, 9, 13]","[-20, -15, -13, -4, -3, 4, 8, 8, 9, 13]",No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
60,"[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-25, -15, -8, 1, 2, 4, 13, 14, 19, 22, 24]","[-54, -34, -20, -2, 0, 4, 22, 24, 34, 40, 44]","[-1.0, -0.1, -0.037037037037037035, 0.058823529411764705, -0.058823529411764705, 0.05, 0.08333333333333333, 0.09090909090909091, 0.5, 0.045454545454545456, 'ZeroDivisionError']","[-27, -17, -10, -1, 0, 2, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-25, -15, -8, 1, 2, 4, 13, 14, 19, 22, 24]","[-54, -34, -20, -2, 0, 4, 22, 24, 34, 40, 44]",error,"[-27, -17, -10, -1, 0, 2, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 17, 20, 22]",No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
